player_name,base_salary,signing_bonus,option_bonus,roster_bonus,per_game_bonus,workout_bonus,other_bonus,guaranteed_money,cap_hit,dead_cap,position,age,total_value,team,years_remaining,epa_total,snaps_played,games_missed
Rashawn Slater,11000000.0,5800000.0,0.0,7000000.0,0.0,0.0,0.0,18000000.0,23800000.0,0.0,OL,27,0.0,LAC,1,,,
Khalil Mack,8000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,8000000.0,18000000.0,0.0,LB,35,0.0,LAC,1,,,
Joe Alt,1075000.0,5234262.0,0.0,2734632.0,0.0,0.0,0.0,3809632.0,9043894.0,0.0,OL,23,0.0,LAC,1,,,
Donte Jackson,6000000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,8500000.0,0.0,DB,31,0.0,LAC,1,,,
Elijah Molden,6000000.0,1916666.0,0.0,0.0,0.0,0.0,0.0,6000000.0,7916666.0,0.0,DB,27,0.0,LAC,1,,,
Dalvin Tomlinson,2690000.0,3000000.0,0.0,0.0,510000.0,0.0,600000.0,2690000.0,6800000.0,0.0,DL,32,0.0,LAC,1,,,
Tuli Tuipulotu,5767000.0,444797.0,0.0,0.0,0.0,0.0,0.0,0.0,6211797.0,0.0,LB,24,0.0,LAC,1,,,
Teair Tart,3000000.0,2000000.0,0.0,0.0,1020000.0,0.0,0.0,4020000.0,6020000.0,0.0,DL,29,0.0,LAC,1,,,
Cameron Dicker,4250000.0,600000.0,875000.0,0.0,0.0,0.0,0.0,0.0,5725000.0,0.0,K,26,0.0,LAC,1,,,
Cole Strange,3500000.0,1750000.0,0.0,0.0,0.0,0.0,0.0,3500000.0,5250000.0,0.0,OL,28,0.0,LAC,1,,,
Quentin Johnston,2684835.0,1829779.0,0.0,0.0,0.0,0.0,0.0,2684835.0,4514614.0,0.0,WR,25,0.0,LAC,1,11.459,1040.0,1.0
Charlie Kolar,2000000.0,2333333.0,0.0,0.0,0.0,0.0,0.0,2000000.0,4333333.0,0.0,TE,27,0.0,LAC,1,,,
Omarion Hampton,1005000.0,2391721.0,0.0,642930.0,0.0,0.0,0.0,1647930.0,4039651.0,0.0,RB,23,0.0,LAC,1,,,
Daiyan Henley,3674000.0,235532.0,0.0,0.0,0.0,0.0,0.0,0.0,3909532.0,0.0,LB,27,0.0,LAC,1,,,
J.K. Scott,2350000.0,950000.0,0.0,500000.0,0.0,0.0,0.0,500000.0,3800000.0,0.0,P,31,0.0,LAC,1,-3.0899,130.0,15.0
Trey Pipkins,1825000.0,1375000.0,0.0,0.0,425000.0,0.0,250000.0,1825000.0,3775000.0,0.0,OL,30,0.0,LAC,1,0.0,65.0,16.0
Bud Dupree,2250000.0,250000.0,0.0,1000000.0,255000.0,0.0,0.0,1000000.0,3740000.0,0.0,LB,33,0.0,LAC,1,,,
Akheem Mesidor,885000.0,2834344.0,0.0,0.0,0.0,0.0,0.0,885000.0,3719344.0,0.0,,0,0.0,LAC,1,,,
Trevor Penning,2250000.0,1250000.0,0.0,0.0,0.0,0.0,0.0,2250000.0,3500000.0,0.0,OL,27,0.0,LAC,1,,,
Troy Dye,2150000.0,750000.0,0.0,500000.0,0.0,0.0,0.0,500000.0,3400000.0,0.0,LB,30,0.0,LAC,1,,,
Alec Ingold,2310000.0,625000.0,0.0,0.0,340000.0,0.0,0.0,2310000.0,3275000.0,0.0,RB,30,0.0,LAC,1,,,
Keaton Mitchell,1250000.0,1875000.0,0.0,0.0,0.0,0.0,0.0,1250000.0,3125000.0,0.0,RB,24,0.0,LAC,1,,,
David Njoku,1300000.0,850000.0,0.0,0.0,850000.0,0.0,200000.0,0.0,2950000.0,0.0,TE,30,0.0,LAC,1,,,
Del'Shawn Phillips,1500000.0,1250000.0,0.0,0.0,0.0,0.0,0.0,1500000.0,2750000.0,0.0,LB,30,0.0,LAC,1,,,
Ladd McConkey,1703654.0,1022306.0,0.0,0.0,0.0,0.0,0.0,1703654.0,2725960.0,0.0,WR,25,0.0,LAC,1,64.6544,1040.0,1.0
Trey Lance,1700000.0,800000.0,0.0,0.0,0.0,0.0,0.0,1200000.0,2500000.0,0.0,QB,26,0.0,LAC,1,,,
Denzel Perryman,1300000.0,200000.0,0.0,0.0,1190000.0,100000.0,0.0,300000.0,2300000.0,0.0,LB,34,0.0,LAC,1,,,
Kayode Awosika,1215500.0,300000.0,0.0,0.0,484500.0,0.0,0.0,0.0,1886000.0,0.0,OL,28,0.0,LAC,1,,,
Tre Harris,1195350.0,581398.0,0.0,0.0,0.0,0.0,0.0,1195350.0,1776748.0,0.0,WR,24,0.0,LAC,1,,,
Tony Jefferson,1300000.0,100000.0,0.0,10000.0,0.0,0.0,250000.0,1300000.0,1750000.0,0.0,DB,34,0.0,LAC,1,,,
Junior Colson,1342910.0,300819.0,0.0,0.0,0.0,0.0,0.0,0.0,1643729.0,0.0,LB,24,0.0,LAC,1,,,
Josh Harris,1627500.0,187500.0,0.0,0.0,0.0,0.0,0.0,1627500.0,1487500.0,0.0,LS,37,0.0,LAC,1,,,
Jake Slaughter,885000.0,555984.0,0.0,0.0,0.0,0.0,0.0,885000.0,1440984.0,0.0,,0,0.0,LAC,1,,,
Jamaree Caldwell,1126967.0,307866.0,0.0,0.0,0.0,0.0,0.0,0.0,1434833.0,0.0,DL,26,0.0,LAC,1,,,
Deane Leonard,1812500.0,0.0,0.0,0.0,187500.0,0.0,0.0,1215000.0,1402500.0,0.0,DB,27,0.0,LAC,1,,,
Derius Davis,1145000.0,177982.0,0.0,0.0,0.0,0.0,0.0,0.0,1322982.0,0.0,WR,26,0.0,LAC,1,0.2676,812.0,4.0
Justin Eboigbe,1075000.0,209753.0,0.0,0.0,0.0,0.0,0.0,0.0,1284753.0,0.0,DL,25,0.0,LAC,1,,,
Kyle Kennard,1005000.0,232641.0,0.0,0.0,0.0,0.0,0.0,0.0,1237641.0,0.0,LB,25,0.0,LAC,1,,,
Brenen Thompson,885000.0,313034.0,0.0,0.0,0.0,0.0,0.0,0.0,1198034.0,0.0,,0,0.0,LAC,1,,,
Scott Matlock,1145000.0,43073.0,0.0,0.0,0.0,0.0,0.0,0.0,1188073.0,0.0,RB,26,0.0,LAC,1,1.0718,325.0,12.0
Travis Burke,885000.0,290968.0,0.0,0.0,0.0,0.0,0.0,0.0,1175968.0,0.0,,0,0.0,LAC,1,,,
Tarheeb Still,1075000.0,93930.0,0.0,0.0,0.0,0.0,0.0,0.0,1168930.0,0.0,DB,24,0.0,LAC,1,,,
Cam Hart,1075000.0,90982.0,0.0,0.0,0.0,0.0,0.0,0.0,1165982.0,0.0,DB,26,0.0,LAC,1,,,
Andre Carter II,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,,26,0.0,LAC,1,,,
Jaret Patterson,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,RB,27,0.0,LAC,1,,,
Genesis Smith,885000.0,256922.0,0.0,0.0,0.0,0.0,0.0,0.0,1141922.0,0.0,,0,0.0,LAC,1,,,
KeAndre Lambert-Smith,1005000.0,102001.0,0.0,0.0,0.0,0.0,0.0,0.0,1107001.0,0.0,WR,25,0.0,LAC,1,,,
Oronde Gadsden II,1005000.0,93509.0,0.0,0.0,0.0,0.0,0.0,0.0,1098509.0,0.0,TE,23,0.0,LAC,1,,,
Kimani Vidal,1075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,RB,25,0.0,LAC,1,-6.6464,585.0,8.0
Kendall Williamson,1075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,DB,26,0.0,LAC,1,,,
R.J. Mickens,1005000.0,43570.0,0.0,0.0,0.0,0.0,0.0,0.0,1048570.0,0.0,DB,25,0.0,LAC,1,,,
Nick Barrett,885000.0,135780.0,0.0,0.0,0.0,0.0,0.0,0.0,1020780.0,0.0,,0,0.0,LAC,1,,,
Nikko Reed,1005000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1010000.0,0.0,DB,23,0.0,LAC,1,,,
Marlowe Wax,1005000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1006000.0,0.0,LB,24,0.0,LAC,1,,,
Dalevon Campbell,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,WR,25,0.0,LAC,1,,,
Logan Taylor,885000.0,67692.0,0.0,0.0,0.0,0.0,0.0,0.0,952692.0,0.0,,0,0.0,LAC,1,,,
Alex Harkey,885000.0,64902.0,0.0,0.0,0.0,0.0,0.0,0.0,949902.0,0.0,,0,0.0,LAC,1,,,
Nadame Tucker,885000.0,13333.0,0.0,0.0,0.0,0.0,0.0,247500.0,898333.0,0.0,,0,0.0,LAC,1,,,
Eric Rogers,885000.0,6666.0,0.0,0.0,0.0,0.0,0.0,0.0,891666.0,0.0,DB,24,0.0,LAC,1,,,
Avery Smith,885000.0,6666.0,0.0,0.0,0.0,0.0,0.0,247500.0,891666.0,0.0,,0,0.0,LAC,1,,,
Isaiah World,885000.0,6333.0,0.0,0.0,0.0,0.0,0.0,515000.0,891333.0,0.0,,0,0.0,LAC,1,,,
Lander Barton,885000.0,5666.0,0.0,0.0,0.0,0.0,0.0,247500.0,890666.0,0.0,,0,0.0,LAC,1,,,
Evan Svoboda,885000.0,4333.0,0.0,0.0,0.0,0.0,0.0,0.0,889333.0,0.0,,0,0.0,LAC,1,,,
Jerand Bradley,885000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,889000.0,0.0,,0,0.0,LAC,1,,,
Jahmeer Carter,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,888333.0,0.0,,0,0.0,LAC,1,,,
Jacobian Guillory,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,888333.0,0.0,,0,0.0,LAC,1,,,
Devonte Ross,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,25000.0,888333.0,0.0,,0,0.0,LAC,1,,,
Jacob Spomer,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,888333.0,0.0,,0,0.0,LAC,1,,,
Devin Grant,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,888333.0,0.0,,0,0.0,LAC,1,,,
Terry Webb,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,888333.0,0.0,,0,0.0,LAC,1,,,
Sincere Brown,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,20000.0,888333.0,0.0,,0,0.0,LAC,1,,,
Greg Desrosiers Jr.,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,888333.0,0.0,,0,0.0,LAC,1,,,
Noah Avinger,885000.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,887666.0,0.0,,0,0.0,LAC,1,,,
Rodney Shelley,885000.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,886666.0,0.0,,0,0.0,LAC,1,,,
Johnny Pascuzzi,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,,0,0.0,LAC,1,,,
Peter Bowden,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,LS,25,0.0,LAC,1,,,
Liam Clifford,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,,0,0.0,LAC,1,,,
Laekin Vakalahi,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,OL,23,0.0,LAC,1,,,
Myles Purchase,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,DB,24,0.0,LAC,1,,,
TeRah Edwards,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,DL,25,0.0,LAC,1,,,
JaQuae Jackson,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,WR,26,0.0,LAC,1,,,
Amar Johnson,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,RB,23,0.0,LAC,1,,,
Emany Johnson,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,LB,26,0.0,LAC,1,,,
Josh Kaltenberger,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,OL,25,0.0,LAC,1,,,
Garmon Randolph,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,LB,26,0.0,LAC,1,,,
Branson Taylor,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,OL,24,0.0,LAC,1,,,
DJ Uiagalelei,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,QB,25,0.0,LAC,1,,,
Isas Waxter,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,DB,25,0.0,LAC,1,,,
Gary Jennings Jr.,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,WR,29,0.0,LAC,1,,,
Maxx Crosby,30000000.0,5101250.0,0.0,0.0,782000.0,0.0,0.0,30000000.0,35791250.0,0.0,DL,29,0.0,LV,1,,,
Kolton Miller,20000000.0,2500000.0,0.0,0.0,170000.0,0.0,0.0,20000000.0,22540000.0,0.0,OL,31,0.0,LV,1,,,
Tyler Linderbaum,10000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,14000000.0,0.0,OL,26,0.0,LV,1,,,
Malcolm Koonce,5250000.0,5250000.0,0.0,0.0,510000.0,0.0,0.0,5250000.0,11010000.0,0.0,DL,28,0.0,LV,1,,,
Fernando Mendoza,885000.0,9527836.0,0.0,0.0,0.0,0.0,0.0,885000.0,10412836.0,0.0,,0,0.0,LV,1,,,
Quay Walker,7250000.0,2416666.0,0.0,0.0,0.0,0.0,0.0,7250000.0,9666666.0,0.0,LB,26,0.0,LV,1,,,
Jeremy Chinn,7000000.0,2000000.0,0.0,0.0,629000.0,0.0,0.0,4250000.0,9555000.0,0.0,DB,28,0.0,LV,1,,,
Kwity Paye,5500000.0,3412666.0,0.0,0.0,510000.0,0.0,0.0,5500000.0,9422666.0,0.0,DL,28,0.0,LV,1,,,
Taron Johnson,8100000.0,0.0,0.0,0.0,510000.0,150000.0,0.0,1175000.0,8670000.0,0.0,DB,30,0.0,LV,1,,,
Ashton Jeanty,1005000.0,5686511.0,0.0,1466628.0,0.0,0.0,0.0,2471628.0,8158139.0,0.0,RB,23,0.0,LV,1,,,
Jalen Nailor,5500000.0,2000000.0,0.0,0.0,510000.0,0.0,0.0,5500000.0,8010000.0,0.0,WR,27,0.0,LV,1,,,
Nakobe Dean,5750000.0,1916666.0,0.0,0.0,510000.0,0.0,0.0,5750000.0,7966666.0,0.0,LB,26,0.0,LV,1,,,
Eric Stokes,5000000.0,1200000.0,0.0,0.0,510000.0,0.0,0.0,5000000.0,6680000.0,0.0,DB,27,0.0,LV,1,,,
Adam Butler,5250000.0,1083333.0,0.0,0.0,255000.0,0.0,0.0,5250000.0,6573333.0,0.0,DL,32,0.0,LV,1,,,
A.J. Cole,4500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,3500000.0,5000000.0,0.0,P,31,0.0,LV,1,4.3339,65.0,16.0
Brock Bowers,1075000.0,2502961.0,0.0,1368980.0,0.0,0.0,0.0,2443980.0,4946941.0,0.0,TE,24,0.0,LV,1,26.2433,1105.0,0.0
Isaiah Pola-Mao,3270000.0,750000.0,0.0,0.0,340000.0,0.0,500000.0,0.0,4860000.0,0.0,DB,27,0.0,LV,1,,,
Tre Tucker,3674000.0,214378.0,0.0,0.0,0.0,0.0,0.0,0.0,3888378.0,0.0,WR,25,0.0,LV,1,6.0013,975.0,2.0
Aidan O'Connell,3674000.0,127345.0,0.0,0.0,0.0,0.0,0.0,0.0,3801345.0,0.0,QB,28,0.0,LV,1,-5.3396,650.0,7.0
Thomas Booker,3674000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674000.0,0.0,DL,27,0.0,LV,1,,,
Jordan Meredith,3520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520000.0,0.0,OL,28,0.0,LV,1,,,
Spencer Burford,1245000.0,1500000.0,0.0,0.0,510000.0,0.0,0.0,1245000.0,3075000.0,0.0,OL,26,0.0,LV,1,,,
Michael Mayer,2020041.0,943389.0,0.0,0.0,0.0,0.0,0.0,303100.0,2963430.0,0.0,TE,25,0.0,LV,1,3.3407,747.0,5.0
Jackson Powers-Johnson,1592070.0,799138.0,0.0,0.0,0.0,0.0,0.0,1592070.0,2391208.0,0.0,OL,23,0.0,LV,1,,,
Treydan Stukes,885000.0,1405543.0,0.0,0.0,0.0,0.0,0.0,885000.0,2290543.0,0.0,,0,0.0,LV,1,,,
Matt Gay,1400000.0,200000.0,0.0,0.0,0.0,0.0,487500.0,1150000.0,2087500.0,0.0,K,32,0.0,LV,1,,,
Dareke Young,1215000.0,485000.0,0.0,0.0,102000.0,0.0,0.0,315000.0,1754000.0,0.0,WR,27,0.0,LV,1,,,
Connor Heyward,1215000.0,357500.0,0.0,0.0,170000.0,0.0,0.0,1215000.0,1742500.0,0.0,TE,27,0.0,LV,1,,,
Jack Bech,1183583.0,534331.0,0.0,0.0,0.0,0.0,0.0,1183583.0,1717914.0,0.0,WR,24,0.0,LV,1,,,
Ian Thomas,1300000.0,187500.0,0.0,0.0,127500.0,0.0,0.0,297500.0,1600000.0,0.0,TE,30,0.0,LV,1,,,
Delmar Glaze,1328254.0,271507.0,0.0,0.0,0.0,0.0,0.0,0.0,1599761.0,0.0,,0,0.0,LV,1,,,
Darien Porter,1145641.0,382562.0,0.0,0.0,0.0,0.0,0.0,0.0,1528203.0,0.0,DB,25,0.0,LV,1,,,
Charles Grant,1120054.0,280215.0,0.0,0.0,0.0,0.0,0.0,0.0,1400269.0,0.0,OL,24,0.0,LV,1,,,
Caleb Rogers,1120054.0,280215.0,0.0,0.0,0.0,0.0,0.0,0.0,1400269.0,0.0,OL,25,0.0,LV,1,,,
Keyron Crawford,885000.0,457410.0,0.0,0.0,0.0,0.0,0.0,0.0,1342410.0,0.0,,0,0.0,LV,1,,,
Kirk Cousins,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,1300000.0,0.0,QB,38,0.0,LV,1,,,
Decamerion Richardson,1075000.0,200254.0,0.0,0.0,0.0,0.0,0.0,0.0,1275254.0,0.0,DB,25,0.0,LV,1,,,
Dont'e Thornton Jr.,1005000.0,262725.0,0.0,0.0,0.0,0.0,0.0,0.0,1267725.0,0.0,WR,24,0.0,LV,1,,,
Trey Zuhn III,885000.0,356278.0,0.0,0.0,0.0,0.0,0.0,0.0,1241278.0,0.0,,0,0.0,LV,1,,,
Jermod McCoy,885000.0,326175.0,0.0,0.0,0.0,0.0,0.0,0.0,1211175.0,0.0,,0,0.0,LV,1,,,
Tonka Hemingway,1005000.0,166454.0,0.0,0.0,0.0,0.0,0.0,0.0,1171454.0,0.0,DL,25,0.0,LV,1,,,
Mike Washington Jr.,885000.0,279039.0,0.0,0.0,0.0,0.0,0.0,0.0,1164039.0,0.0,,0,0.0,LV,1,,,
Tommy Eichenberg,1075000.0,84428.0,0.0,0.0,0.0,0.0,0.0,0.0,1159428.0,0.0,LB,25,0.0,LV,1,,,
Atonio Mafi,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,OL,26,0.0,LV,1,,,
Brandon Johnson,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,,28,0.0,LV,1,,,
Buddy Johnson,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,LB,27,0.0,LV,1,,,
Segun Olubi,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,LB,27,0.0,LV,1,,,
Tristin McCollum,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,DB,27,0.0,LV,1,,,
Alex Ward,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,LS,27,0.0,LV,1,,,
Chris Myarick,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,TE,31,0.0,LV,1,,,
Dylan Laube,1075000.0,38798.0,0.0,0.0,0.0,0.0,0.0,0.0,1113798.0,0.0,RB,27,0.0,LV,1,-4.6682,65.0,16.0
Jonah Laulu,1075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,DL,26,0.0,LV,1,,,
Shedrick Jackson,1075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,WR,27,0.0,LV,1,,,
Patrick Johnson,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,LB,28,0.0,LV,1,,,
Albert Okwuegbunam,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,TE,28,0.0,LV,1,,,
Deven Thompkins,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,WR,27,0.0,LV,1,,,
Cameron McGrone,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,LB,26,0.0,LV,1,,,
Phillip Dorsett,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,WR,33,0.0,LV,1,,,
Folorunso Fatukasi,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,DL,31,0.0,LV,1,,,
Dare Ogunbowale,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,RB,32,0.0,LV,1,,,
JJ Pegues,1005000.0,66785.0,0.0,0.0,0.0,0.0,0.0,0.0,1071785.0,0.0,DL,25,0.0,LV,1,,,
Cody Lindenberg,1005000.0,35292.0,0.0,0.0,0.0,0.0,0.0,0.0,1040292.0,0.0,LB,24,0.0,LV,1,,,
Dalton Johnson,885000.0,129939.0,0.0,0.0,0.0,0.0,0.0,0.0,1014939.0,0.0,,0,0.0,LV,1,,,
Greedy Vance Jr.,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,DB,25,0.0,LV,1,,,
Will Putnam,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,OL,26,0.0,LV,1,,,
Carter Runyon,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,TE,25,0.0,LV,1,,,
Hezekiah Masses,885000.0,94869.0,0.0,0.0,0.0,0.0,0.0,0.0,979869.0,0.0,,0,0.0,LV,1,,,
Malik Benson,885000.0,69433.0,0.0,0.0,0.0,0.0,0.0,0.0,954433.0,0.0,,0,0.0,LV,1,,,
Brandon Cleveland,885000.0,39537.0,0.0,0.0,0.0,0.0,0.0,0.0,924537.0,0.0,,0,0.0,LV,1,,,
Cian Slone,885000.0,8333.0,0.0,0.0,0.0,0.0,0.0,247500.0,893333.0,0.0,,0,0.0,LV,1,,,
Isaiah Jatta,885000.0,6666.0,0.0,0.0,0.0,0.0,0.0,100000.0,891666.0,0.0,,0,0.0,LV,1,,,
Chase Roberts,885000.0,6666.0,0.0,0.0,0.0,0.0,0.0,247500.0,891666.0,0.0,,0,0.0,LV,1,,,
Roman Hemby,885000.0,6666.0,0.0,0.0,0.0,0.0,0.0,200000.0,891666.0,0.0,,0,0.0,LV,1,,,
Gary Smith III,885000.0,5000.0,0.0,0.0,0.0,0.0,0.0,100000.0,890000.0,0.0,,0,0.0,LV,1,,,
E.J. Williams Jr.,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,10000.0,888333.0,0.0,,0,0.0,LV,1,,,
Jacob Clark,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,888333.0,0.0,,0,0.0,LV,1,,,
Xavian Sorey Jr.,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,60000.0,888333.0,0.0,,0,0.0,LV,1,,,
Tyler Duzansky,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,100000.0,888333.0,0.0,,0,0.0,LV,1,,,
Kansei Matsuzawa,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,15000.0,888333.0,0.0,,0,0.0,LV,1,,,
Caleb Offord,885000.0,2333.0,0.0,0.0,0.0,0.0,0.0,12000.0,887333.0,0.0,,0,0.0,LV,1,,,
Devin Lafayette,885000.0,1666.0,0.0,0.0,0.0,0.0,0.0,11000.0,886666.0,0.0,,0,0.0,LV,1,,,
Braeden Daniels,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,OL,26,0.0,LV,1,,,
Dalton Wagner,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,OL,28,0.0,LV,1,,,
Jahfari Harvey,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,DL,25,0.0,LV,1,,,
Treven Ma'ae,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,DL,25,0.0,LV,1,,,
Patrick Gurd,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,,0,0.0,LV,1,,,
Niklas Henning,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,,0,0.0,LV,1,,,
Kamar Missouri,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,,0,0.0,LV,1,,,
Devyn Perkins,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,,0,0.0,LV,1,,,
