player_name,base_salary,signing_bonus,option_bonus,roster_bonus,per_game_bonus,workout_bonus,other_bonus,guaranteed_money,cap_hit,dead_cap,position,age,total_value,team,years_remaining,epa_total,snaps_played,games_missed
Jalen Carter,1145000.0,3214761.0,0.0,2578570.0,0.0,0.0,0.0,3723570.0,6938331.0,0.0,DL,25,0.0,PHI,1,,,
Jonathan Greenard,1215000.0,4703000.0,0.0,0.0,510000.0,0.0,0.0,1725000.0,6278000.0,0.0,,29,0.0,PHI,1,,,
Cam Jurgens,1215000.0,1899200.0,2407000.0,0.0,0.0,0.0,0.0,1465000.0,5521200.0,0.0,OL,27,0.0,PHI,1,,,
Jordan Davis,1215000.0,3857000.0,0.0,0.0,0.0,0.0,0.0,1215000.0,5072000.0,0.0,DL,26,0.0,PHI,1,,,
Jake Elliott,1300000.0,3353000.0,0.0,0.0,0.0,50000.0,0.0,1300000.0,4653000.0,0.0,K,31,0.0,PHI,1,,,
Quinyon Mitchell,1075000.0,1899199.0,0.0,1067100.0,0.0,0.0,0.0,2142100.0,4041299.0,0.0,DB,25,0.0,PHI,1,,,
Tyler Steen,3624000.0,295534.0,0.0,0.0,0.0,50000.0,0.0,0.0,3969534.0,0.0,OL,26,0.0,PHI,1,,,
Nolan Smith,2385330.0,1430439.0,0.0,0.0,0.0,0.0,0.0,2385330.0,3815769.0,0.0,LB,25,0.0,PHI,1,,,
Makai Lemon,885000.0,2898706.0,0.0,0.0,0.0,0.0,0.0,885000.0,3783706.0,0.0,,0,0.0,PHI,1,,,
Moro Ojomo,3674000.0,19446.0,0.0,0.0,0.0,0.0,0.0,0.0,3693446.0,0.0,DL,25,0.0,PHI,1,,,
Tariq Woolen,6000000.0,2148000.0,0.0,0.0,0.0,0.0,0.0,0.0,3408000.0,0.0,DB,27,0.0,PHI,1,,,
Jihaad Campbell,1005000.0,1869741.0,0.0,512435.0,0.0,0.0,0.0,1517435.0,3387176.0,0.0,LB,22,0.0,PHI,1,,,
Cooper DeJean,1638966.0,892931.0,0.0,0.0,0.0,0.0,0.0,1638966.0,2531897.0,0.0,DB,23,0.0,PHI,1,,,
Dontayvion Wicks,1145000.0,1171000.0,0.0,0.0,0.0,0.0,0.0,1145000.0,2316000.0,0.0,WR,25,0.0,PHI,1,,,
Marquise Brown,1300000.0,740000.0,0.0,0.0,0.0,0.0,0.0,1300000.0,2040000.0,0.0,WR,29,0.0,PHI,1,,,
Arnold Ebiketie,1300000.0,600000.0,0.0,0.0,0.0,0.0,0.0,1300000.0,1900000.0,0.0,LB,27,0.0,PHI,1,,,
Braden Mann,1215000.0,457000.0,0.0,0.0,0.0,0.0,0.0,1215000.0,1672000.0,0.0,P,29,0.0,PHI,1,4.2093,65.0,16.0
Andrew Mukuba,1165479.0,461916.0,0.0,0.0,0.0,0.0,0.0,1165479.0,1627395.0,0.0,DB,24,0.0,PHI,1,,,
Eli Stowers,885000.0,731902.0,0.0,0.0,0.0,0.0,0.0,885000.0,1616902.0,0.0,,0,0.0,PHI,1,,,
Jalyx Hunt,1257094.0,229188.0,0.0,0.0,0.0,50000.0,0.0,0.0,1536282.0,0.0,LB,25,0.0,PHI,1,,,
Byron Young,1523007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523007.0,0.0,DL,26,0.0,PHI,1,,,
Andy Dalton,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,0.0,QB,39,0.0,PHI,1,,,
Tank Bigsby,1435399.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,1485399.0,0.0,RB,24,0.0,PHI,1,,,
Fred Johnson,1300000.0,160000.0,0.0,0.0,0.0,0.0,0.0,1400000.0,1460000.0,0.0,OL,29,0.0,PHI,1,,,
Marcus Epps,1300000.0,25000.0,0.0,125000.0,0.0,0.0,0.0,0.0,1450000.0,0.0,DB,30,0.0,PHI,1,,,
Jonathan Jones,1500000.0,140000.0,0.0,0.0,0.0,0.0,0.0,1300000.0,1440000.0,0.0,DB,33,0.0,PHI,1,,,
Michael Carter II,1740000.0,205000.0,0.0,0.0,0.0,0.0,0.0,950000.0,1420000.0,0.0,DB,27,0.0,PHI,1,,,
Grant Calcaterra,1812500.0,187500.0,0.0,0.0,0.0,0.0,0.0,512500.0,1402500.0,0.0,TE,28,0.0,PHI,1,5.3849,487.0,9.0
Kelee Ringo,1145000.0,205232.0,0.0,0.0,0.0,0.0,0.0,0.0,1350232.0,0.0,DB,24,0.0,PHI,1,,,
Johnny Mundt,1300000.0,40000.0,0.0,0.0,0.0,0.0,0.0,550000.0,1340000.0,0.0,TE,32,0.0,PHI,1,,,
Ty Robinson,1005000.0,258917.0,0.0,0.0,0.0,0.0,0.0,0.0,1263917.0,0.0,DL,25,0.0,PHI,1,,,
Joe Tryon-Shoyinka,1215000.0,162500.0,0.0,0.0,0.0,25000.0,0.0,500000.0,1262500.0,0.0,,27,0.0,PHI,1,,,
A.J. Epenesa,1215000.0,187500.0,0.0,0.0,0.0,0.0,0.0,500000.0,1262500.0,0.0,DL,28,0.0,PHI,1,,,
Will Shipley,1075000.0,179241.0,0.0,0.0,0.0,0.0,0.0,0.0,1254241.0,0.0,RB,24,0.0,PHI,1,-6.0664,325.0,12.0
Britain Covey,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215000.0,0.0,WR,29,0.0,PHI,1,0.099,162.0,14.0
Tanner McKee,1145000.0,46630.0,0.0,0.0,0.0,0.0,0.0,0.0,1191630.0,0.0,QB,26,0.0,PHI,1,11.6749,130.0,15.0
Elijah Moore,1215000.0,0.0,0.0,75000.0,0.0,25000.0,0.0,0.0,1175000.0,0.0,WR,26,0.0,PHI,1,,,
J.T. Gray,1300000.0,100000.0,0.0,87500.0,0.0,0.0,0.0,250000.0,1175000.0,0.0,DB,30,0.0,PHI,1,,,
John Ojukwu,1145000.0,12500.0,0.0,10000.0,0.0,15000.0,0.0,0.0,1172500.0,0.0,OL,27,0.0,PHI,1,,,
Ambry Thomas,1145000.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,1162500.0,0.0,DB,27,0.0,PHI,1,,,
Jeremiah Trotter Jr.,1075000.0,82117.0,0.0,0.0,0.0,0.0,0.0,0.0,1157117.0,0.0,LB,24,0.0,PHI,1,,,
Stone Smartt,1215000.0,25000.0,0.0,0.0,0.0,50000.0,0.0,200000.0,1150000.0,0.0,TE,28,0.0,PHI,1,,,
Dameon Pierce,1215000.0,0.0,0.0,50000.0,0.0,25000.0,0.0,250000.0,1150000.0,0.0,RB,26,0.0,PHI,1,,,
Tariq Castro-Fields,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,DB,27,0.0,PHI,1,,,
Jakorian Bennett,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,DB,26,0.0,PHI,1,,,
Ta'Quon Graham,1215000.0,25000.0,0.0,0.0,0.0,25000.0,0.0,100000.0,1125000.0,0.0,DL,28,0.0,PHI,1,,,
Mac McWilliams,1005000.0,111030.0,0.0,0.0,0.0,0.0,0.0,0.0,1116030.0,0.0,DB,25,0.0,PHI,1,,,
Smael Mondon Jr.,1005000.0,98865.0,0.0,0.0,0.0,0.0,0.0,0.0,1103865.0,0.0,LB,23,0.0,PHI,1,,,
Drew Kendall,1005000.0,88769.0,0.0,0.0,0.0,0.0,0.0,0.0,1093769.0,0.0,OL,25,0.0,PHI,1,,,
Samori Toure,1075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,WR,28,0.0,PHI,1,,,
Quez Watkins,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,WR,28,0.0,PHI,1,-3.3151,325.0,12.0
Michael Jordan,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,,0,0.0,PHI,1,,,
Elijah Mitchell,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000.0,0.0,RB,28,0.0,PHI,1,,,
Johnny Wilson,1005000.0,49252.0,0.0,0.0,0.0,0.0,0.0,0.0,1054252.0,0.0,WR,25,0.0,PHI,1,-1.1541,585.0,8.0
Chance Campbell,1005000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,1030000.0,0.0,LB,27,0.0,PHI,1,,,
E.J. Jenkins,1005000.0,20166.0,0.0,0.0,0.0,0.0,0.0,0.0,1025166.0,0.0,TE,28,0.0,PHI,1,0.7996,130.0,15.0
Darius Cooper,1005000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1010000.0,0.0,WR,25,0.0,PHI,1,,,
Cameron Latu,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,TE,26,0.0,PHI,1,,,
Danny Gray,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,WR,27,0.0,PHI,1,,,
Jose Ramirez,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,LB,27,0.0,PHI,1,,,
Carson Steele,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,RB,24,0.0,PHI,1,,,
Brandon Johnson,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,DB,23,0.0,PHI,1,,,
Andre' Sam,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005000.0,0.0,DB,27,0.0,PHI,1,,,
Cole Payton,885000.0,94869.0,0.0,0.0,0.0,0.0,0.0,0.0,979869.0,0.0,,0,0.0,PHI,1,,,
Cameron Williams,885000.0,50392.0,0.0,0.0,0.0,25000.0,0.0,125000.0,960392.0,0.0,OL,23,0.0,PHI,1,,,
Micah Morris,885000.0,63941.0,0.0,0.0,0.0,0.0,0.0,0.0,948941.0,0.0,,0,0.0,PHI,1,,,
Myles Hinton,885000.0,58316.0,0.0,0.0,0.0,0.0,0.0,0.0,943316.0,0.0,OL,24,0.0,PHI,1,,,
Cole Wisniewski,885000.0,31633.0,0.0,0.0,0.0,0.0,0.0,0.0,916633.0,0.0,,0,0.0,PHI,1,,,
Uar Bernard,885000.0,30122.0,0.0,0.0,0.0,0.0,0.0,0.0,915122.0,0.0,,0,0.0,PHI,1,,,
Keyshawn James-Newby,885000.0,30122.0,0.0,0.0,0.0,0.0,0.0,0.0,915122.0,0.0,,0,0.0,PHI,1,,,
Kapena Gushiken,885000.0,8333.0,0.0,0.0,0.0,0.0,0.0,247500.0,893333.0,0.0,,0,0.0,PHI,1,,,
Zion Wilson,885000.0,8333.0,0.0,0.0,0.0,0.0,0.0,225000.0,893333.0,0.0,,0,0.0,PHI,1,,,
Maximus Pulley,885000.0,8333.0,0.0,0.0,0.0,0.0,0.0,25000.0,893333.0,0.0,,0,0.0,PHI,1,,,
Joshua Weru,885000.0,8333.0,0.0,0.0,0.0,0.0,0.0,247500.0,893333.0,0.0,,0,0.0,PHI,1,,,
Dae'Quan Wright,885000.0,8333.0,0.0,0.0,0.0,0.0,0.0,25000.0,893333.0,0.0,,0,0.0,PHI,1,,,
Rocco Underwood,885000.0,6666.0,0.0,0.0,0.0,0.0,0.0,0.0,891666.0,0.0,,0,0.0,PHI,1,,,
Jaeden Roberts,885000.0,6666.0,0.0,0.0,0.0,0.0,0.0,0.0,891666.0,0.0,,0,0.0,PHI,1,,,
Deontae Lawson,885000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,888333.0,0.0,,0,0.0,PHI,1,,,
Markel Bell,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,,0,0.0,PHI,1,,,
Willie Lampkin,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,OL,24,0.0,PHI,1,,,
Jake Majors,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,OL,24,0.0,PHI,1,,,
Gabe Hall,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,DL,25,0.0,PHI,1,,,
Hollin Pierce,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,OL,25,0.0,PHI,1,,,
